"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48308.6434387956,"SSP3","Table protection levels","Discount rate 3.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",29145.377,1329683.2015,127891.0332,187530.103,12808897,0.227540099666661,1074137.524,3201425.858,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,54534.4308968578,"SSP3","Table protection levels","Discount rate 4.5","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",29140.1924,1264216.623,128233.03035,205038.7465,12808897,0.227499623113528,1194034.725,3427039.9505,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,60289.85218505,"SSP3","Table protection levels","Discount rate 6.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",30935.70468,1271975.557,130699.4613,241915.4315,12808897,0.241517319406972,1405037.2475,3602201.1975,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,37085.3969842615,"SSP4","Table protection levels","Discount rate 0.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",28456.72768,1805459.8965,128158.13425,143350.499,9472056,0.300428203549472,1375587.02,2859214.443,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,42308.7219425002,"SSP4","Table protection levels","Discount rate 1.5","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",26533.68558,1654175.508,128388.46185,151207.0175,9472056,0.280125936544294,1284964.481,3044440.1065,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48907.6274791453,"SSP4","Table protection levels","Discount rate 3.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",25630.66035,1515182.9905,127847.38695,160445.928,9472056,0.270592365057808,1327715.9725,3286336.3875,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,55069.2605459187,"SSP4","Table protection levels","Discount rate 4.5","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",25276.7042,1433616.5015,127394.31695,173361.032,9472056,0.266855519012979,1434108.8075,3508036.4735,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,59947.0144853983,"SSP4","Table protection levels","Discount rate 6.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",26576.5404,1473262.2165,129431.09155,203442.677,9472056,0.280578370735984,1732774.98,3608138.702,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46225.983147365,"SSP5","Table protection levels","Discount rate 0.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22958.91923,2531566.3935,123594.2855,110118.93815,7660461.5,0.299706737381292,2235463.817,3552972.7365,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47629.8973837802,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",21328.66732,2506856.622,124944.38545,113423.506,7660461.5,0.278425357532311,2175457.971,3505446.749,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,51196.8974335436,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22588.70165,2607886.32,126702.7863,136672.66325,7660461.5,0.294873900873988,2419995.464,3495730.649,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,56086.8027711306,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",22533.1953,2592956.454,126767.91985,146460.6525,7660461.5,0.294149318549542,2466440.045,3646965.5685,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,60654.1522155497,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",23214.9104,2664788.719,126697.9856,163789.4115,7660461.5,0.303048457328583,2940062.402,3717112.2345,25621.7519176,21328.66732,30935.70468,0.283294134588687,0.227499623113528,0.34849225791944,127389.345098,123594.2855,130699.4613,159486.437348,110118.93815,241915.4315,1869578.79818,1264216.623,2664788.719,1679772.54484,1014191.511,2940062.402,3347400.15618,2728577.5725,3717112.2345
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,37120.678684813,"SSP1","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",34485.94255,3429894.585,240096.4385,116730.5843,7090826.5,0.486345880131181,1620709.8415,3366654.147,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41722.4184749965,"SSP1","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",33541.24475,3265484.708,241471.7,126511.95525,7090826.5,0.473023063672479,1600666.4165,3558522.2345,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46621.5491564367,"SSP1","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",31627.1527,3132182.575,241638.568,130195.83175,7090826.5,0.44602914342919,1681625.972,3821403.3355,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52920.5035979543,"SSP1","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",31300.5711,3023275.09,240585.9115,135064.0695,7090826.5,0.441423451835974,1754119.1345,4097445.268,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,58090.9163073394,"SSP1","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",30755.2522,2955547.417,240246.439,141476.4645,7090826.5,0.433732967517961,2009712.198,4285168.0365,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36684.2342846813,"SSP2","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",37317.95775,3086311.685,240055.2035,128232.9385,9225808,0.404495278353939,1465356.155,3299179.649,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41054.3916545752,"SSP2","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",36261.4236,2942616.79,242480.9115,138970.0685,9225808,0.393043336692027,1446587.1285,3498159.0225,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46292.5779070351,"SSP2","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",35567.3757,2794046.6,241970.7805,148525.1715,9225808,0.38552044113643,1509116.0855,3777134.622,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52868.2016795669,"SSP2","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",34263.1958,2655774.03,240637.255,148284.84,9225808,0.37138422780964,1604132.07,4051498.272,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,57388.4455186818,"SSP2","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",34036.4124,2611681.244,242088.6195,159348.1335,9225808,0.368926086473944,1902687.038,4235039.559,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,33520.2409716006,"SSP3","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",43473.5491,2372386.815,242774.122,152558.7455,12808897,0.339401191999592,1063619.405,3008182.17,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39195.7378088925,"SSP3","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",41983.6339,2112820.888,243705.2105,162226.4875,12808897,0.327769314563151,1000575.6055,3357209.6735,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45414.6001693103,"SSP3","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",40658.75435,1936051.238,242399.6345,168317.3245,12808897,0.31742588257209,1039260.064,3677325.8425,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,51996.8098294232,"SSP3","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",39627.29075,1813291.558,243244.8225,175095.6715,12808897,0.309373170461126,1135406.542,3985965.8965,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,57265.8367675934,"SSP3","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",40087.04555,1778092.4815,244450.1105,188614.252,12808897,0.312962509964753,1343406.315,4181184.4415,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,34004.8853412094,"SSP4","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",40864.6041,2823990.1525,245126.951,141158.85,9472056,0.431422746022616,1382958.298,3094533.4465,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39658.729803348,"SSP4","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",36813.8412,2489671.98,243671.212,140242.073,9472056,0.388657343242059,1286149.5235,3429622.83,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45818.1323736403,"SSP4","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",35012.94825,2288818.02,242593.0595,144417.035,9472056,0.369644650010515,1324810.4005,3740196.5305,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52482.0466594491,"SSP4","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",33800.03415,2133987.662,241514.124,146277.88,9472056,0.356839467059739,1411100.5225,4026920.701,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,56884.5231914017,"SSP4","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",35215.1889,2143903.558,245119.704,172356.3035,9472056,0.37177977938475,1710223.3175,4200745.311,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43623.0557389976,"SSP5","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",30977.642,4228538.2025,235212.519,103447.28685,7660461.5,0.404383495694091,2202607.992,3912950.8805,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45189.0149705717,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",30503.74775,4256801.885,237338.389,112550.8485,7660461.5,0.398197259394881,2212915.8875,3886664.9075,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48292.1132192854,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",31016.9832,4366651.203,240260.1955,126231.97135,7660461.5,0.404897057442296,2382607.3625,3997373.1425,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53437.1132176016,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",31082.99615,4324211.185,240151.1755,133551.411,7660461.5,0.405758793383401,2493439.3455,4175341.3195,35235.901686,30503.74775,43473.5491,0.389687492548279,0.309373170461126,0.486345880131181,241559.30262,235212.519,245126.951,143232.57708,103447.28685,188614.252,2929109.28516,1778092.4815,4366651.203,1660174.17854,1000575.6055,2920561.843,3799120.40112,3008182.17,4313588.789
